Date,Open,High,Low,Close,Adj Close,Volume,Dividends
2014-06-02,47.70000076293945,47.869998931884766,47.459999084472656,47.595001220703125,30.291189193725586,10151400,0.0
2014-06-03,47.48500061035156,47.81999969482422,47.47999954223633,47.7599983215332,30.39620018005371,11997200,0.0
2014-06-04,47.68000030517578,47.78499984741211,47.53499984741211,47.73500061035156,30.380300521850586,7373200,0.0
2014-06-05,47.685001373291016,48.09000015258789,47.59000015258789,48.0099983215332,30.55530548095703,12349600,0.0
2014-06-06,48.119998931884766,48.474998474121094,48.119998931884766,48.404998779296875,30.806713104248047,10840000,0.0
2014-06-09,48.470001220703125,48.73500061035156,48.36000061035156,48.47999954223633,30.85442543029785,11304000,0.0
2014-06-10,48.48500061035156,48.525001525878906,48.279998779296875,48.400001525878906,30.80353355407715,7532200,0.0
2014-06-11,48.255001068115234,48.650001525878906,48.150001525878906,48.584999084472656,30.921268463134766,11303400,0.0
2014-06-12,48.79999923706055,49.06999969482422,48.654998779296875,48.744998931884766,31.023107528686523,23739200,0.0
2014-06-13,48.875,49.21500015258789,48.584999084472656,49.209999084472656,31.319047927856445,19473200,0.0
2014-06-16,49.3849983215332,49.6150016784668,49.29499816894531,49.505001068115234,31.50678062438965,26773800,0.0
2014-06-17,49.404998779296875,49.47999954223633,49.154998779296875,49.470001220703125,31.484519958496094,20091000,0.0
2014-06-18,49.4900016784668,49.88999938964844,49.32500076293945,49.845001220703125,31.723173141479492,29727200,0.0
2014-06-19,49.875,50.209999084472656,49.73500061035156,50.20000076293945,31.949121475219727,17354000,0.0
2014-06-20,50.224998474121094,50.494998931884766,50.060001373291016,50.46500015258789,32.26688766479492,18192400,0.232
2014-06-23,50.619998931884766,50.7599983215332,50.4900016784668,50.64500045776367,32.381980895996094,15918400,0.0
2014-06-24,50.599998474121094,50.63999938964844,49.470001220703125,49.58000183105469,31.70103645324707,35497000,0.0
2014-06-25,49.375,50.005001068115234,49.31999969482422,49.95500183105469,31.940799713134766,27720600,0.0
2014-06-26,49.98500061035156,50.04999923706055,49.55500030517578,50.0099983215332,31.97597885131836,16160000,0.0
2014-06-27,49.88999938964844,50.03499984741211,49.720001220703125,50.0099983215332,31.97597885131836,16444200,0.0
2014-06-30,49.974998474121094,50.11000061035156,49.779998779296875,50.04999923706055,32.00153350830078,12589000,0.0
2014-07-01,50.17499923706055,50.33000183105469,49.95500183105469,50.08000183105469,32.02072525024414,13771600,0.0
2014-07-02,50.040000915527344,50.185001373291016,49.900001525878906,50.005001068115234,31.972776412963867,11852800,0.0
2014-07-03,50.244998931884766,50.244998931884766,49.915000915527344,50.19499969482422,32.09426498413086,7337600,0.0
2014-07-07,50.14500045776367,50.150001525878906,49.720001220703125,49.810001373291016,31.848100662231445,13864800,0.0
2014-07-08,49.73500061035156,49.85499954223633,49.53499984741211,49.72999954223633,31.79693031311035,20784600,0.0
2014-07-09,49.810001373291016,50.09000015258789,49.72999954223633,50.060001373291016,32.007930755615234,12816000,0.0
2014-07-10,49.60499954223633,49.76499938964844,49.32500076293945,49.58000183105469,31.70103645324707,29817400,0.0
2014-07-11,49.52000045776367,49.529998779296875,49.06999969482422,49.20000076293945,31.45806312561035,21610400,0.0
2014-07-14,49.439998626708984,49.685001373291016,49.369998931884766,49.625,31.72980308532715,13740600,0.0
2014-07-15,49.4900016784668,49.6150016784668,49.09000015258789,49.40999984741211,31.59233856201172,19908400,0.0
2014-07-16,49.6150016784668,50.18000030517578,49.599998474121094,50.15999984741211,32.071876525878906,16334800,0.0
2014-07-17,50.119998931884766,50.275001525878906,49.314998626708984,49.349998474121094,31.553970336914062,22035600,0.0
2014-07-18,49.474998474121094,49.619998931884766,49.25,49.494998931884766,31.646682739257812,16635600,0.0
2014-07-21,49.369998931884766,49.60499954223633,49.29499816894531,49.56999969482422,31.694631576538086,18793400,0.0
2014-07-22,49.790000915527344,50.08000183105469,49.7400016784668,49.92499923706055,31.921634674072266,11955800,0.0
2014-07-23,50.04999923706055,50.25,49.834999084472656,50.244998931884766,32.12623596191406,13402400,0.0
2014-07-24,50.32500076293945,50.48500061035156,50.119998931884766,50.290000915527344,32.154991149902344,11494400,0.0
2014-07-25,50.11000061035156,50.154998779296875,49.85499954223633,49.91999816894531,31.918420791625977,9605800,0.0
2014-07-28,49.880001068115234,49.96500015258789,49.494998931884766,49.79999923706055,31.841684341430664,14957200,0.0
2014-07-29,49.709999084472656,49.959999084472656,49.650001525878906,49.67499923706055,31.76176643371582,13657600,0.0
2014-07-30,49.90999984741211,50.064998626708984,49.220001220703125,49.380001068115234,31.573148727416992,21560600,0.0
2014-07-31,49.064998626708984,49.09000015258789,48.279998779296875,48.314998626708984,30.892202377319336,34569600,0.0
2014-08-01,48.18000030517578,48.334999084472656,47.5099983215332,47.92499923706055,30.642845153808594,35666600,0.0
2014-08-04,47.915000915527344,48.849998474121094,47.77000045776367,48.72999954223633,31.15753936767578,25793000,0.0
2014-08-05,48.525001525878906,48.625,47.3849983215332,47.665000915527344,30.476593017578125,32879800,0.0
2014-08-06,47.564998626708984,48.36000061035156,47.47999954223633,47.80500030517578,30.56610679626465,23094000,0.0
2014-08-07,48.04999923706055,48.1349983215332,47.244998931884766,47.505001068115234,30.37428855895996,26513400,0.0
2014-08-08,47.650001525878906,48.349998474121094,47.53499984741211,48.29999923706055,30.882610321044922,23170000,0.0
2014-08-11,48.6150016784668,48.790000915527344,48.27000045776367,48.30500030517578,30.88581657409668,22407200,0.0
2014-08-12,48.23500061035156,48.23500061035156,47.75,47.95000076293945,30.658823013305664,19996200,0.0
2014-08-13,48.209999084472656,48.3650016784668,47.93000030517578,48.10499954223633,30.757932662963867,12978000,0.0
2014-08-14,48.17499923706055,48.25,47.7599983215332,47.83000183105469,30.58209991455078,15234800,0.0
2014-08-15,47.92499923706055,48.255001068115234,47.79999923706055,48.185001373291016,30.80906867980957,22150600,0.0
2014-08-18,48.36000061035156,48.459999084472656,48.11000061035156,48.314998626708984,30.892202377319336,17195000,0.0
2014-08-19,48.415000915527344,48.775001525878906,48.380001068115234,48.685001373291016,31.128774642944336,11995400,0.0
2014-08-20,48.625,48.85499954223633,48.42499923706055,48.790000915527344,31.19591522216797,11895800,0.0
2014-08-21,48.85499954223633,48.880001068115234,48.61000061035156,48.83000183105469,31.22149085998535,11134400,0.0
2014-08-22,48.7599983215332,48.7599983215332,48.30500030517578,48.505001068115234,31.013671875,14766800,0.0
2014-08-25,48.63999938964844,48.970001220703125,48.625,48.935001373291016,31.28864288330078,8758000,0.0
2014-08-26,49.07500076293945,49.435001373291016,48.97999954223633,49.185001373291016,31.448469161987305,11193000,0.0
2014-08-27,49.22999954223633,49.28499984741211,48.95500183105469,49.084999084472656,31.384521484375,7720200,0.0
2014-08-28,48.935001373291016,49.14500045776367,48.85499954223633,49.095001220703125,31.390913009643555,6209000,0.0
2014-08-29,49.20500183105469,49.39500045776367,49.029998779296875,49.369998931884766,31.56676483154297,10734800,0.0
2014-09-02,49.29999923706055,49.345001220703125,48.53499984741211,48.744998931884766,31.167146682739258,17284600,0.0
2014-09-03,49.06999969482422,49.220001220703125,48.845001220703125,48.875,31.250259399414062,14381800,0.0
2014-09-04,48.9900016784668,49.0099983215332,47.9900016784668,48.21500015258789,30.82826805114746,24573000,0.0
2014-09-05,48.2400016784668,48.55500030517578,47.90999984741211,48.540000915527344,31.036056518554688,17549800,0.0
2014-09-08,48.29999923706055,48.34000015258789,47.564998626708984,47.78499984741211,30.55331802368164,21956200,0.0
2014-09-09,47.7599983215332,48.05500030517578,47.29499816894531,47.57500076293945,30.419052124023438,19996600,0.0
2014-09-10,47.529998779296875,47.529998779296875,46.904998779296875,47.459999084472656,30.345521926879883,20865400,0.0
2014-09-11,47.08000183105469,47.560001373291016,46.880001068115234,47.4900016784668,30.36469078063965,25011400,0.0
2014-09-12,47.349998474121094,47.39500045776367,46.6349983215332,46.779998779296875,29.910737991333008,30880400,0.0
2014-09-15,46.72999954223633,47.23500061035156,46.494998931884766,47.11000061035156,30.12172508239746,26782600,0.0
2014-09-16,47.04499816894531,47.97999954223633,46.974998474121094,47.68000030517578,30.48618507385254,26910800,0.0
2014-09-17,47.79499816894531,47.8849983215332,47.279998779296875,47.41999816894531,30.3199405670166,22138600,0.0
2014-09-18,47.57500076293945,47.599998474121094,47.04999923706055,47.17499923706055,30.163291931152344,24569200,0.0
2014-09-19,47.029998779296875,47.244998931884766,46.875,46.89500045776367,30.1385555267334,18949200,0.2415
2014-09-22,46.81999969482422,46.845001220703125,46.025001525878906,46.20500183105469,29.695104598999023,21259200,0.0
2014-09-23,46.1349983215332,46.529998779296875,46.060001373291016,46.06999969482422,29.60834503173828,18280200,0.0
2014-09-24,46.040000915527344,46.375,45.380001068115234,46.11000061035156,29.63405418395996,49479800,0.0
2014-09-25,46.084999084472656,46.10499954223633,45.380001068115234,45.404998779296875,29.180953979492188,26872800,0.0
2014-09-26,45.40999984741211,46.185001373291016,45.25,45.9900016784668,29.55691909790039,22969600,0.0
2014-09-29,45.404998779296875,45.970001220703125,45.29499816894531,45.8849983215332,29.489437103271484,30908600,0.0
2014-09-30,45.84000015258789,45.95000076293945,45.029998779296875,45.310001373291016,29.11989974975586,43464200,0.0
2014-10-01,45.30500030517578,45.529998779296875,44.244998931884766,44.3849983215332,28.525413513183594,37954600,0.0
2014-10-02,44.125,44.44499969482422,43.38999938964844,44.154998779296875,28.377601623535156,58485400,0.0
2014-10-03,44.375,44.400001525878906,43.709999084472656,44.084999084472656,28.332622528076172,40196000,0.0
2014-10-06,44.310001373291016,44.584999084472656,43.810001373291016,44.1349983215332,28.3647518157959,40244400,0.0
2014-10-07,43.900001525878906,44.46500015258789,43.54499816894531,43.560001373291016,27.99521255493164,35798600,0.0
2014-10-08,43.435001373291016,44.025001525878906,42.73500061035156,43.98500061035156,28.26834487915039,71977200,0.0
2014-10-09,43.650001525878906,43.724998474121094,42.25,42.369998931884766,27.230417251586914,73334800,0.0
2014-10-10,42.244998931884766,42.70500183105469,41.31999969482422,41.775001525878906,26.848024368286133,120948600,0.0
2014-10-13,41.685001373291016,42.19499969482422,40.43000030517578,40.48500061035156,26.018953323364258,95098600,0.0
2014-10-14,40.82500076293945,41.14500045776367,39.7599983215332,39.974998474121094,25.691192626953125,111991200,0.0
2014-10-15,39.45500183105469,40.3849983215332,38.755001068115234,40.279998779296875,25.88719940185547,138939200,0.0
2014-10-16,39.415000915527344,41.40999984741211,39.25,41.0,26.349945068359375,119592600,0.0
2014-10-17,41.755001068115234,42.95000076293945,41.0,41.349998474121094,26.57488441467285,76000000,0.0
2014-10-20,41.314998626708984,41.834999084472656,41.11000061035156,41.709999084472656,26.806243896484375,53005200,0.0
2014-10-21,42.185001373291016,43.07500076293945,42.16999816894531,42.97999954223633,27.622461318969727,62716400,0.0
